link_imagem,titulo_documento
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18032%5D%7B385%7Df33.jpg,FORMIGAS EM PINUS E EUCALIPTO - Reconhecimento dos gêneros de formigas cortadeiras
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18026%5D%7B397%7Disca.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Como fazer o controle de formigas cortadeiras - Aplicações de isca granulada
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18026%5D%7B119%7Disca.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Como fazer o controle de formigas cortadeiras - Aplicações de isca granulada
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18027%5D%7B100%7Df5.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações para cada etapa do plantio - Combate pós-plantio
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18027%5D%7B205%7Df6.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações para cada etapa do plantio - Combate pós-plantio
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18024%5D%7B438%7Df1.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações para cada etapa do plantio - Combate pré-corte raso
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18025%5D%7B286%7Df2.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações para cada etapa do plantio - Combate pré-plantio
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18025%5D%7B223%7Df3.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações para cada etapa do plantio - Combate pré-plantio
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18030%5D%7B163%7Df7.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações adicionais
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18030%5D%7B163%7Df7.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações adicionais - Levantamento de sobrevivência de plantas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18030%5D%7B219%7Df7.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações adicionais - Levantamento de sobrevivência de plantas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18031%5D%7B181%7Df8.jpg,FORMIGAS EM PINUS E EUCALIPTO - Recomendações para o manejo - Recomendações adicionais - Registro das atividades
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18005%5D%7B472%7Drecomendacao_5.jpg,FORMIGAS EM PINUS E EUCALIPTO - 5
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18004%5D%7B104%7Drecomendacao_4.jpg,FORMIGAS EM PINUS E EUCALIPTO - 4
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18005%5D%7B472%7Drecomendacao_5.jpg,FORMIGAS EM PINUS E EUCALIPTO - 5
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18004%5D%7B104%7Drecomendacao_4.jpg,FORMIGAS EM PINUS E EUCALIPTO - 4
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18014%5D%7B390%7Drecomendacao_14.jpg,FORMIGAS EM PINUS E EUCALIPTO - 14
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18014%5D%7B390%7Drecomendacao_14.jpg,FORMIGAS EM PINUS E EUCALIPTO - 14
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18016%5D%7B89%7Drecomendacao_16.jpg,FORMIGAS EM PINUS E EUCALIPTO - 16
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18015%5D%7B215%7Drecomendacao_15.jpg,FORMIGAS EM PINUS E EUCALIPTO - 15
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18014%5D%7B390%7Drecomendacao_14.jpg,FORMIGAS EM PINUS E EUCALIPTO - 14
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18014%5D%7B390%7Drecomendacao_14.jpg,FORMIGAS EM PINUS E EUCALIPTO - 14
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18014%5D%7B390%7Drecomendacao_14.jpg,FORMIGAS EM PINUS E EUCALIPTO - 14
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18013%5D%7B115%7Drecomendacao_13.jpg,FORMIGAS EM PINUS E EUCALIPTO - 13
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18002%5D%7B478%7Drecomendacao_2.jpg,FORMIGAS EM PINUS E EUCALIPTO - 2
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18001%5D%7B550%7Drecomendacao_1.jpg,FORMIGAS EM PINUS E EUCALIPTO - 1
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18002%5D%7B478%7Drecomendacao_2.jpg,FORMIGAS EM PINUS E EUCALIPTO - 2
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18001%5D%7B550%7Drecomendacao_1.jpg,FORMIGAS EM PINUS E EUCALIPTO - 1
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18003%5D%7B76%7Drecomendacao_3.jpg,FORMIGAS EM PINUS E EUCALIPTO - 3
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18001%5D%7B550%7Drecomendacao_1.jpg,FORMIGAS EM PINUS E EUCALIPTO - 1
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18003%5D%7B76%7Drecomendacao_3.jpg,FORMIGAS EM PINUS E EUCALIPTO - 3
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18001%5D%7B550%7Drecomendacao_1.jpg,FORMIGAS EM PINUS E EUCALIPTO - 1
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18003%5D%7B76%7Drecomendacao_3.jpg,FORMIGAS EM PINUS E EUCALIPTO - 3
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18001%5D%7B550%7Drecomendacao_1.jpg,FORMIGAS EM PINUS E EUCALIPTO - 1
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18003%5D%7B76%7Drecomendacao_3.jpg,FORMIGAS EM PINUS E EUCALIPTO - 3
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18001%5D%7B550%7Drecomendacao_1.jpg,FORMIGAS EM PINUS E EUCALIPTO - 1
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18007%5D%7B427%7Drecomendacao_7.jpg,FORMIGAS EM PINUS E EUCALIPTO - 7
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18007%5D%7B427%7Drecomendacao_7.jpg,FORMIGAS EM PINUS E EUCALIPTO - 7
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18007%5D%7B427%7Drecomendacao_7.jpg,FORMIGAS EM PINUS E EUCALIPTO - 7
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18007%5D%7B427%7Drecomendacao_7.jpg,FORMIGAS EM PINUS E EUCALIPTO - 7
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18006%5D%7B286%7Drecomendacao_6.jpg,FORMIGAS EM PINUS E EUCALIPTO - 6
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18008%5D%7B264%7Drecomendacao_8.jpg,FORMIGAS EM PINUS E EUCALIPTO - 8
