link_imagem,titulo_documento
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18375%5D%7B171%7Descoramento.png,BANANA - Manejo do bananal - Escoramento ou amarração da bananeira
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18375%5D%7B339%7Descoramento.png,BANANA - Manejo do bananal - Escoramento ou amarração da bananeira
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18375%5D%7B519%7Descora_dupla.jpg,BANANA - Manejo do bananal - Escoramento ou amarração da bananeira
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18375%5D%7B442%7Descora_dupla_2.jpg,BANANA - Manejo do bananal - Escoramento ou amarração da bananeira
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18375%5D%7B123%7Decoramento_corda.png,BANANA - Manejo do bananal - Escoramento ou amarração da bananeira
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18380%5D%7B180%7Dpseudocaule_1.png,BANANA - Manejo do bananal - Manejo do pseudocaule após a colheita
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18376%5D%7B58%7Dpoda_coracao.jpg,BANANA - Manejo do bananal - Poda de coração
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18376%5D%7B334%7Dcoracao_1.jpg,BANANA - Manejo do bananal - Poda de coração
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18376%5D%7B403%7Dcoracao_2.jpg,BANANA - Manejo do bananal - Poda de coração
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18376%5D%7B241%7Dcoracao_3.jpg,BANANA - Manejo do bananal - Poda de coração
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18377%5D%7B149%7Dpoda_de_penca_1.jpg,BANANA - Manejo do bananal - Poda de pencas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18377%5D%7B444%7Dpoda_de_penca_2.png,BANANA - Manejo do bananal - Poda de pencas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18377%5D%7B397%7Dpoda_de_penca.jpg,BANANA - Manejo do bananal - Poda de pencas
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18377%5D%7B24%7Dpoda_de_penca_1.jpg,BANANA - Manejo do bananal - Poda de pencas
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18410%5D%7B419%7Dmoko_planta_atacada.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - DOENÇAS QUARENTENÁRIAS - MOKO DA BANANEIRA
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18410%5D%7B95%7Dmoko_exudacao_e_pseudocaule.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - DOENÇAS QUARENTENÁRIAS - MOKO DA BANANEIRA
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18410%5D%7B243%7Dmoko_teste_do_copo.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - DOENÇAS QUARENTENÁRIAS - MOKO DA BANANEIRA
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18397%5D%7B355%7Dcordana.png,BANANA - Fitossanidade - Principais doenças da bananeira - MANCHA DE CORDANA
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18397%5D%7B371%7Dfig.4_cordana.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - MANCHA DE CORDANA
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18406%5D%7B145%7Dantracnose_1.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ANTRACNOSE
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18406%5D%7B348%7Dfigura_11a_antracnose.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ANTRACNOSE
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18406%5D%7B539%7Dfigura_11b_antracnose.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - ANTRACNOSE
http://intranetdoc.epagri.sc.gov.br/sedimob/img_elemento/%5B18396%5D%7B367%7Dsigatoka_3.png,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
https://intranetdoc.epagri.sc.gov.br/sedimob/arq_anexos/%5B18396%5D%7B443%7Dmisturador_de_calda.jpg,BANANA - Fitossanidade - Principais doenças da bananeira - CONTROLE DO COMPLEXO SIGATOKA (AMARELA/NEGRA)
